INFO : 2021-07-30 11:14:37,321 : autoreload : 15080 : 14792 : Watching for file changes with StatReloader
DEBUG : 2021-07-30 19:29:17,151 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\_globals.py first seen with mtime 1626675319.0696836
DEBUG : 2021-07-30 19:29:17,151 : autoreload : 5816 : 17624 : File E:\Computer Programs\Python\DJango\django_retail_project\home\controllers.py first seen with mtime 1620458909.5386624
DEBUG : 2021-07-30 19:29:17,151 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\loader.py first seen with mtime 1626675428.8417044
DEBUG : 2021-07-30 19:29:17,151 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\__init__.py first seen with mtime 1579366058.0
DEBUG : 2021-07-30 19:29:17,151 : autoreload : 5816 : 17624 : File E:\Computer Programs\Python\DJango\django_retail_project\retailpro\__init__.py first seen with mtime 1620453401.3608956
DEBUG : 2021-07-30 19:29:17,151 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\email\mime\text.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,152 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\forms\formsets.py first seen with mtime 1626675428.9341888
DEBUG : 2021-07-30 19:29:17,152 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1626675428.640932
DEBUG : 2021-07-30 19:29:17,152 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1626675429.1050014
DEBUG : 2021-07-30 19:29:17,152 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\legacy.py first seen with mtime 1626676980.5225675
DEBUG : 2021-07-30 19:29:17,152 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\urls.py first seen with mtime 1601720715.0
DEBUG : 2021-07-30 19:29:17,152 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\surface_chart.py first seen with mtime 1626676986.152095
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1626675423.3418145
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\unittest\runner.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\threading.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_queue.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\smart_tags.py first seen with mtime 1626676986.2882936
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlwt\ExcelFormula.py first seen with mtime 1626676982.1832347
DEBUG : 2021-07-30 19:29:17,153 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\import_export\__init__.py first seen with mtime 1626677112.8724594
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\error_bar.py first seen with mtime 1626676986.1284761
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\image.py first seen with mtime 1626676986.203853
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\sslproto.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\filters.py first seen with mtime 1626675424.1338525
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\pytz\__init__.py first seen with mtime 1626675318.0562274
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\units.py first seen with mtime 1626676986.2772598
DEBUG : 2021-07-30 19:29:17,154 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\packaging\relationship.py first seen with mtime 1626676986.2268937
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\workbook\properties.py first seen with mtime 1626676986.2860963
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1626675428.2211578
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\options.py first seen with mtime 1626675428.881891
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\account\adapter.py first seen with mtime 1606324043.0
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\merge.py first seen with mtime 1626676986.3175945
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\__init__.py first seen with mtime 1626675429.17986
DEBUG : 2021-07-30 19:29:17,155 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\models.py first seen with mtime 1626675424.1418748
DEBUG : 2021-07-30 19:29:17,156 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\functions\text.py first seen with mtime 1626675428.904039
DEBUG : 2021-07-30 19:29:17,156 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\ipv6.py first seen with mtime 1626675429.1432128
DEBUG : 2021-07-30 19:29:17,156 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\util\retry.py first seen with mtime 1626676977.4726174
DEBUG : 2021-07-30 19:29:17,156 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1626675428.7733748
DEBUG : 2021-07-30 19:29:17,156 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\io.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,156 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\xlrd\sheet.py first seen with mtime 1626676982.678891
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\admin\decorators.py first seen with mtime 1626675424.1338525
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_overlapped.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\email\_parseaddr.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\enums.py first seen with mtime 1626675428.873868
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\sql\where.py first seen with mtime 1626675428.9221172
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\PIL\ImageColor.py first seen with mtime 1626675990.7258468
DEBUG : 2021-07-30 19:29:17,157 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1626675423.4798036
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\executor.py first seen with mtime 1626675428.8417044
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\charset_normalizer\__init__.py first seen with mtime 1626676980.5169146
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\random\_common.cp39-win_amd64.pyd first seen with mtime 1626675320.14275
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\poolmanager.py first seen with mtime 1626676977.4387076
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1626675428.6031816
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\opendocument.py first seen with mtime 1579366058.0
DEBUG : 2021-07-30 19:29:17,158 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_asyncio.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-30 19:29:17,159 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\base64.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,159 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\http\cookies.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,160 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\forms\renderers.py first seen with mtime 1626675428.9341888
DEBUG : 2021-07-30 19:29:17,161 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\fields\json.py first seen with mtime 1626675428.8939726
DEBUG : 2021-07-30 19:29:17,161 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\idna\intranges.py first seen with mtime 1626676980.0797749
DEBUG : 2021-07-30 19:29:17,162 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1626675429.1653073
DEBUG : 2021-07-30 19:29:17,162 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\wsgiref\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,162 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1626675428.571938
DEBUG : 2021-07-30 19:29:17,163 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\pivot.py first seen with mtime 1626676986.1382139
DEBUG : 2021-07-30 19:29:17,163 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\staticfiles\checks.py first seen with mtime 1626675428.5875597
DEBUG : 2021-07-30 19:29:17,163 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\defchararray.py first seen with mtime 1626675319.3937533
DEBUG : 2021-07-30 19:29:17,164 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\version.py first seen with mtime 1626675319.1009247
DEBUG : 2021-07-30 19:29:17,164 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\DLLs\_hashlib.pyd first seen with mtime 1624876722.0
DEBUG : 2021-07-30 19:29:17,164 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\tokenize.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\files\locks.py first seen with mtime 1626675428.6565614
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\templatetags\crispy_forms_filters.py first seen with mtime 1626677093.189758
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\etree\ElementTree.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\views.py first seen with mtime 1626676986.3312278
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\utils\escape.py first seen with mtime 1626676986.269662
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\formats\_yaml.py first seen with mtime 1626677110.4649944
DEBUG : 2021-07-30 19:29:17,165 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\backends\utils.py first seen with mtime 1626675428.7613025
DEBUG : 2021-07-30 19:29:17,166 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\views.py first seen with mtime 1626675425.344872
DEBUG : 2021-07-30 19:29:17,166 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\__init__.py first seen with mtime 1626675423.3261957
DEBUG : 2021-07-30 19:29:17,166 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\sax\xmlreader.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,166 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\duration.py first seen with mtime 1626675429.13317
DEBUG : 2021-07-30 19:29:17,166 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\umath.py first seen with mtime 1626675319.429659
DEBUG : 2021-07-30 19:29:17,166 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\arrayprint.py first seen with mtime 1626675319.388768
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\google\__init__.py first seen with mtime 1571643861.0
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\csrf.py first seen with mtime 1626675429.1808574
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\dom\minicompat.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\tablib\utils.py first seen with mtime 1626677110.439564
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\facebook\__init__.py first seen with mtime 1571643861.0
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\protection.py first seen with mtime 1626676986.3247597
DEBUG : 2021-07-30 19:29:17,167 : autoreload : 5816 : 17624 : File E:\Computer Programs\Python\DJango\django_retail_project\accounts\controllers.py first seen with mtime 1620579045.4554894
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File E:\Computer Programs\Python\DJango\django_retail_project\home\admin.py first seen with mtime 1620458095.0574467
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\lib\polynomial.py first seen with mtime 1626675319.9243348
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\providers\oauth2\views.py first seen with mtime 1604595469.0
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\label.py first seen with mtime 1626676986.129807
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\requests\utils.py first seen with mtime 1626676984.1278877
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\_polybase.py first seen with mtime 1626675320.0799186
DEBUG : 2021-07-30 19:29:17,168 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\utils.py first seen with mtime 1626675428.8839145
DEBUG : 2021-07-30 19:29:17,169 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1626675423.3418145
DEBUG : 2021-07-30 19:29:17,169 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\effect.py first seen with mtime 1626676986.1985173
DEBUG : 2021-07-30 19:29:17,169 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\yaml\emitter.py first seen with mtime 1626676984.2432425
DEBUG : 2021-07-30 19:29:17,169 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\worksheet\filters.py first seen with mtime 1626676986.3132186
DEBUG : 2021-07-30 19:29:17,169 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1626675429.1653073
DEBUG : 2021-07-30 19:29:17,169 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\xml\__init__.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\signals.py first seen with mtime 1626675428.6031816
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_ufunc_config.py first seen with mtime 1626675319.3837821
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\reader\excel.py first seen with mtime 1626676986.2384233
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\chart\bar_chart.py first seen with mtime 1626676986.121576
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\drawing\geometry.py first seen with mtime 1626676986.2007778
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\openpyxl\styles\proxy.py first seen with mtime 1626676986.2570229
DEBUG : 2021-07-30 19:29:17,170 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\pytz\exceptions.py first seen with mtime 1626675318.0581956
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\allauth\socialaccount\admin.py first seen with mtime 1601723585.0
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\templatetags\l10n.py first seen with mtime 1626675429.0828407
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\_pytesttester.py first seen with mtime 1626675319.0696836
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\bootstrap.py first seen with mtime 1626677093.0008612
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\encodings\__init__.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\wsgiref\util.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,171 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\views\i18n.py first seen with mtime 1626675429.1848469
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\models\fields\related_lookups.py first seen with mtime 1626675428.8939726
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1626675429.0727947
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\defusedxml\expatreader.py first seen with mtime 1626677063.4866886
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\_add_newdocs.py first seen with mtime 1626675319.3299246
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\models.py first seen with mtime 1626675425.3368492
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\__init__.py first seen with mtime 1626675423.580042
DEBUG : 2021-07-30 19:29:17,172 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\urllib3\packages\six.py first seen with mtime 1626676977.4589608
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\polynomial\chebyshev.py first seen with mtime 1626675320.0829113
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\core\numerictypes.py first seen with mtime 1626675319.4156983
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\contrib\auth\decorators.py first seen with mtime 1626675425.3267975
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1626675428.6188023
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\numpy\linalg\__init__.py first seen with mtime 1626675320.0071142
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\import_export\widgets.py first seen with mtime 1626677112.8909318
DEBUG : 2021-07-30 19:29:17,173 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\meta.py first seen with mtime 1579366058.0
DEBUG : 2021-07-30 19:29:17,174 : autoreload : 5816 : 17624 : File E:\Computer Programs\Python\DJango\django_retail_project\products\urls.py first seen with mtime 1627573601.7917893
DEBUG : 2021-07-30 19:29:17,174 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\typing.py first seen with mtime 1624876620.0
DEBUG : 2021-07-30 19:29:17,174 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\crispy_forms\templatetags\crispy_forms_field.py first seen with mtime 1626677093.1886475
DEBUG : 2021-07-30 19:29:17,174 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\template\backends\base.py first seen with mtime 1626675429.064772
DEBUG : 2021-07-30 19:29:17,174 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\odf\odfmanifest.py first seen with mtime 1579366058.0
DEBUG : 2021-07-30 19:29:17,174 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\core\__init__.py first seen with mtime 1626675428.6031816
DEBUG : 2021-07-30 19:29:17,175 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\asyncio\base_tasks.py first seen with mtime 1624876618.0
DEBUG : 2021-07-30 19:29:17,175 : autoreload : 5816 : 17624 : File C:\Users\USER\AppData\Local\Programs\Python\Python39\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1626675428.8336837
